"(x, y)",Year,Month,Town,Block,Floor_Area,Flat_Model,Lease_Commence_Date,Price_Per_Square_Meter
"(6, 140)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 141)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 142)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 143)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 144)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 145)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 146)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 147)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 148)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 149)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(6, 150)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 80)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 81)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 82)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 83)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 84)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 85)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 86)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 87)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 88)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 89)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 90)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 91)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 92)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 93)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 94)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 95)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 96)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 97)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 98)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 99)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 100)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 101)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 102)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 103)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 104)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 105)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 106)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 107)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 108)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 109)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 110)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 111)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 112)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 113)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 114)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 115)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 116)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 117)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 118)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 119)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 120)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 121)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 122)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 123)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 124)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 125)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 126)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 127)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 128)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 129)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 130)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 131)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 132)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 133)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 134)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 135)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 136)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 137)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 138)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(7, 139)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 140)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 141)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 142)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 143)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 144)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 145)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 146)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 147)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 148)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 149)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(7, 150)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 80)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 81)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 82)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 83)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 84)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 85)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 86)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 87)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 88)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 89)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 90)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 91)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 92)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 93)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 94)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 95)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 96)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 97)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 98)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 99)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 100)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 101)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 102)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 103)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 104)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 105)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 106)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 107)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 108)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 109)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 110)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 111)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 112)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 113)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 114)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 115)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 116)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 117)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 118)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 119)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 120)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 121)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 122)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 123)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 124)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 125)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 126)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 127)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 128)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 129)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 130)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 131)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 132)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 133)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 134)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 135)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 136)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 137)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 138)",2016,08,PASIR RIS,234,138.0,Model A,1993,3116
"(8, 139)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 140)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 141)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 142)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 143)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 144)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 145)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 146)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 147)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 148)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 149)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
"(8, 150)",2016,06,PASIR RIS,219,150.0,Apartment,1993,3387
